date,ticker,close,adj_close,volume,source
1999-03-02 00:00:00-05:00,NVDA,0.04178521782159805,0.04178521782159805,55248000,yfinance
1999-03-03 00:00:00-05:00,NVDA,0.03891996294260025,0.03891996294260025,61392000,yfinance
1999-03-04 00:00:00-05:00,NVDA,0.038083743304014206,0.038083743304014206,57360000,yfinance
1999-03-05 00:00:00-05:00,NVDA,0.040232934057712555,0.040232934057712555,78768000,yfinance
1999-03-08 00:00:00-05:00,NVDA,0.04082983359694481,0.04082983359694481,75888000,yfinance
1999-03-09 00:00:00-05:00,NVDA,0.04214373975992203,0.04214373975992203,143184000,yfinance
1999-03-10 00:00:00-05:00,NVDA,0.04142671823501587,0.04142671823501587,235344000,yfinance
1999-03-11 00:00:00-05:00,NVDA,0.0396360419690609,0.0396360419690609,54288000,yfinance
1999-03-12 00:00:00-05:00,NVDA,0.03891996294260025,0.03891996294260025,90768000,yfinance
1999-03-15 00:00:00-05:00,NVDA,0.040591441094875336,0.040591441094875336,108816000,yfinance
1999-03-16 00:00:00-05:00,NVDA,0.03927845507860184,0.03927845507860184,79152000,yfinance
1999-03-17 00:00:00-05:00,NVDA,0.03951685130596161,0.03951685130596161,51360000,yfinance
1999-03-18 00:00:00-05:00,NVDA,0.03999454528093338,0.03999454528093338,46320000,yfinance
1999-03-19 00:00:00-05:00,NVDA,0.04011373594403267,0.04011373594403267,105312000,yfinance
1999-03-22 00:00:00-05:00,NVDA,0.03891996294260025,0.03891996294260025,36672000,yfinance
1999-03-23 00:00:00-05:00,NVDA,0.036532387137413025,0.036532387137413025,163968000,yfinance
1999-03-24 00:00:00-05:00,NVDA,0.03629307076334953,0.03629307076334953,60864000,yfinance
1999-03-25 00:00:00-05:00,NVDA,0.036770764738321304,0.036770764738321304,40320000,yfinance
1999-03-26 00:00:00-05:00,NVDA,0.03999454528093338,0.03999454528093338,88272000,yfinance
1999-03-29 00:00:00-05:00,NVDA,0.0411883220076561,0.0411883220076561,65952000,yfinance
1999-03-30 00:00:00-05:00,NVDA,0.03772616758942604,0.03772616758942604,69504000,yfinance
1999-03-31 00:00:00-05:00,NVDA,0.04035213217139244,0.04035213217139244,153600000,yfinance
1999-04-01 00:00:00-05:00,NVDA,0.039158325642347336,0.039158325642347336,30432000,yfinance
1999-04-05 00:00:00-04:00,NVDA,0.037964556366205215,0.037964556366205215,98640000,yfinance
1999-04-06 00:00:00-04:00,NVDA,0.037010081112384796,0.037010081112384796,69696000,yfinance
1999-04-07 00:00:00-04:00,NVDA,0.04011373594403267,0.04011373594403267,89280000,yfinance
1999-04-08 00:00:00-04:00,NVDA,0.04082983359694481,0.04082983359694481,130128000,yfinance
1999-04-09 00:00:00-04:00,NVDA,0.04011373594403267,0.04011373594403267,48624000,yfinance
1999-04-12 00:00:00-04:00,NVDA,0.038442257791757584,0.038442257791757584,33312000,yfinance
1999-04-13 00:00:00-04:00,NVDA,0.03688997030258179,0.03688997030258179,36144000,yfinance
1999-04-14 00:00:00-04:00,NVDA,0.03581628575921059,0.03581628575921059,48288000,yfinance
1999-04-15 00:00:00-04:00,NVDA,0.036770764738321304,0.036770764738321304,35856000,yfinance
1999-04-16 00:00:00-04:00,NVDA,0.037964556366205215,0.037964556366205215,38928000,yfinance
1999-04-19 00:00:00-04:00,NVDA,0.03629307076334953,0.03629307076334953,31296000,yfinance
1999-04-20 00:00:00-04:00,NVDA,0.03557698801159859,0.03557698801159859,67680000,yfinance
1999-04-21 00:00:00-04:00,NVDA,0.036173880100250244,0.036173880100250244,37488000,yfinance
1999-04-22 00:00:00-04:00,NVDA,0.03462159261107445,0.03462159261107445,227184000,yfinance
1999-04-23 00:00:00-04:00,NVDA,0.032951030880212784,0.032951030880212784,126048000,yfinance
1999-04-26 00:00:00-04:00,NVDA,0.031279537826776505,0.031279537826776505,123504000,yfinance
1999-04-27 00:00:00-04:00,NVDA,0.03462159261107445,0.03462159261107445,226944000,yfinance
1999-04-28 00:00:00-04:00,NVDA,0.03438320755958557,0.03438320755958557,120096000,yfinance
1999-04-29 00:00:00-04:00,NVDA,0.03438320755958557,0.03438320755958557,48144000,yfinance
1999-04-30 00:00:00-04:00,NVDA,0.03486090525984764,0.03486090525984764,99312000,yfinance
1999-05-03 00:00:00-04:00,NVDA,0.03509928658604622,0.03509928658604622,33840000,yfinance
1999-05-04 00:00:00-04:00,NVDA,0.03318942338228226,0.03318942338228226,96048000,yfinance
1999-05-05 00:00:00-04:00,NVDA,0.0339055135846138,0.0339055135846138,144576000,yfinance
1999-05-06 00:00:00-04:00,NVDA,0.03324901685118675,0.03324901685118675,35616000,yfinance
1999-05-07 00:00:00-04:00,NVDA,0.03342781960964203,0.03342781960964203,25008000,yfinance
1999-05-10 00:00:00-04:00,NVDA,0.03342781960964203,0.03342781960964203,19680000,yfinance
1999-05-11 00:00:00-04:00,NVDA,0.0352184884250164,0.0352184884250164,171744000,yfinance
1999-05-12 00:00:00-04:00,NVDA,0.03629307076334953,0.03629307076334953,168480000,yfinance
1999-05-13 00:00:00-04:00,NVDA,0.03629307076334953,0.03629307076334953,69936000,yfinance
1999-05-14 00:00:00-04:00,NVDA,0.03438320755958557,0.03438320755958557,28464000,yfinance
1999-05-17 00:00:00-04:00,NVDA,0.03605467453598976,0.03605467453598976,35760000,yfinance
1999-05-18 00:00:00-04:00,NVDA,0.03772616758942604,0.03772616758942604,151536000,yfinance
1999-05-19 00:00:00-04:00,NVDA,0.03605467453598976,0.03605467453598976,451728000,yfinance
1999-05-20 00:00:00-04:00,NVDA,0.03318942338228226,0.03318942338228226,178176000,yfinance
1999-05-21 00:00:00-04:00,NVDA,0.03247334063053131,0.03247334063053131,303504000,yfinance
1999-05-24 00:00:00-04:00,NVDA,0.0323532298207283,0.0323532298207283,162624000,yfinance
1999-05-25 00:00:00-04:00,NVDA,0.0325925275683403,0.0325925275683403,130080000,yfinance
1999-05-26 00:00:00-04:00,NVDA,0.03247334063053131,0.03247334063053131,104736000,yfinance
1999-05-27 00:00:00-04:00,NVDA,0.032234013080596924,0.032234013080596924,82320000,yfinance
1999-05-28 00:00:00-04:00,NVDA,0.0325925275683403,0.0325925275683403,88656000,yfinance
1999-06-01 00:00:00-04:00,NVDA,0.03271171823143959,0.03271171823143959,98544000,yfinance
1999-06-02 00:00:00-04:00,NVDA,0.031517934054136276,0.031517934054136276,130128000,yfinance
1999-06-03 00:00:00-04:00,NVDA,0.0323532298207283,0.0323532298207283,41568000,yfinance
1999-06-04 00:00:00-04:00,NVDA,0.0325925275683403,0.0325925275683403,78912000,yfinance
1999-06-07 00:00:00-04:00,NVDA,0.032951030880212784,0.032951030880212784,125136000,yfinance
1999-06-08 00:00:00-04:00,NVDA,0.03378630802035332,0.03378630802035332,153312000,yfinance
1999-06-09 00:00:00-04:00,NVDA,0.03438320755958557,0.03438320755958557,95184000,yfinance
1999-06-10 00:00:00-04:00,NVDA,0.03450239822268486,0.03450239822268486,36096000,yfinance
1999-06-11 00:00:00-04:00,NVDA,0.03378630802035332,0.03378630802035332,61008000,yfinance
1999-06-14 00:00:00-04:00,NVDA,0.03247334063053131,0.03247334063053131,51648000,yfinance
1999-06-15 00:00:00-04:00,NVDA,0.03247334063053131,0.03247334063053131,49296000,yfinance
1999-06-16 00:00:00-04:00,NVDA,0.03342781960964203,0.03342781960964203,64416000,yfinance
1999-06-17 00:00:00-04:00,NVDA,0.03247334063053131,0.03247334063053131,74928000,yfinance
1999-06-18 00:00:00-04:00,NVDA,0.031279537826776505,0.031279537826776505,158736000,yfinance
1999-06-21 00:00:00-04:00,NVDA,0.032951030880212784,0.032951030880212784,83472000,yfinance
1999-06-22 00:00:00-04:00,NVDA,0.0323532298207283,0.0323532298207283,193056000,yfinance
1999-06-23 00:00:00-04:00,NVDA,0.032951030880212784,0.032951030880212784,210912000,yfinance
1999-06-24 00:00:00-04:00,NVDA,0.032234013080596924,0.032234013080596924,115200000,yfinance
1999-06-25 00:00:00-04:00,NVDA,0.03271171823143959,0.03271171823143959,73536000,yfinance
1999-06-28 00:00:00-04:00,NVDA,0.03318942338228226,0.03318942338228226,109152000,yfinance
1999-06-29 00:00:00-04:00,NVDA,0.033547911792993546,0.033547911792993546,92688000,yfinance
1999-06-30 00:00:00-04:00,NVDA,0.036532387137413025,0.036532387137413025,269232000,yfinance
1999-07-01 00:00:00-04:00,NVDA,0.03462159261107445,0.03462159261107445,88992000,yfinance
1999-07-02 00:00:00-04:00,NVDA,0.03712927922606468,0.03712927922606468,224880000,yfinance
1999-07-06 00:00:00-04:00,NVDA,0.037248462438583374,0.037248462438583374,198096000,yfinance
1999-07-07 00:00:00-04:00,NVDA,0.036532387137413025,0.036532387137413025,63120000,yfinance
1999-07-08 00:00:00-04:00,NVDA,0.037367675453424454,0.037367675453424454,186048000,yfinance
1999-07-09 00:00:00-04:00,NVDA,0.04053183272480965,0.04053183272480965,211728000,yfinance
1999-07-12 00:00:00-04:00,NVDA,0.0423821285367012,0.0423821285367012,401040000,yfinance
1999-07-13 00:00:00-04:00,NVDA,0.04250132292509079,0.04250132292509079,138864000,yfinance
1999-07-14 00:00:00-04:00,NVDA,0.04082983359694481,0.04082983359694481,137952000,yfinance
1999-07-15 00:00:00-04:00,NVDA,0.04106910899281502,0.04106910899281502,137040000,yfinance
1999-07-16 00:00:00-04:00,NVDA,0.04190441220998764,0.04190441220998764,103872000,yfinance
1999-07-19 00:00:00-04:00,NVDA,0.04082983359694481,0.04082983359694481,43632000,yfinance
1999-07-20 00:00:00-04:00,NVDA,0.04011373594403267,0.04011373594403267,178752000,yfinance
1999-07-21 00:00:00-04:00,NVDA,0.03891996294260025,0.03891996294260025,112080000,yfinance
1999-07-22 00:00:00-04:00,NVDA,0.03712927922606468,0.03712927922606468,213264000,yfinance
1999-07-23 00:00:00-04:00,NVDA,0.03712927922606468,0.03712927922606468,80256000,yfinance
1999-07-26 00:00:00-04:00,NVDA,0.037248462438583374,0.037248462438583374,60528000,yfinance
1999-07-27 00:00:00-04:00,NVDA,0.037367675453424454,0.037367675453424454,98592000,yfinance
1999-07-28 00:00:00-04:00,NVDA,0.037964556366205215,0.037964556366205215,244224000,yfinance
1999-07-29 00:00:00-04:00,NVDA,0.03832307457923889,0.03832307457923889,388800000,yfinance
1999-07-30 00:00:00-04:00,NVDA,0.038442257791757584,0.038442257791757584,452304000,yfinance
1999-08-02 00:00:00-04:00,NVDA,0.03880076855421066,0.03880076855421066,313344000,yfinance
1999-08-03 00:00:00-04:00,NVDA,0.037845369428396225,0.037845369428396225,255216000,yfinance
1999-08-04 00:00:00-04:00,NVDA,0.037845369428396225,0.037845369428396225,89952000,yfinance
1999-08-05 00:00:00-04:00,NVDA,0.038442257791757584,0.038442257791757584,240576000,yfinance
1999-08-06 00:00:00-04:00,NVDA,0.038442257791757584,0.038442257791757584,183984000,yfinance
1999-08-09 00:00:00-04:00,NVDA,0.038442257791757584,0.038442257791757584,31056000,yfinance
1999-08-10 00:00:00-04:00,NVDA,0.039158325642347336,0.039158325642347336,212064000,yfinance
1999-08-11 00:00:00-04:00,NVDA,0.04178521782159805,0.04178521782159805,197712000,yfinance
1999-08-12 00:00:00-04:00,NVDA,0.0438142865896225,0.0438142865896225,239616000,yfinance
1999-08-13 00:00:00-04:00,NVDA,0.04333750531077385,0.04333750531077385,84672000,yfinance
1999-08-16 00:00:00-04:00,NVDA,0.04166603460907936,0.04166603460907936,223440000,yfinance
1999-08-17 00:00:00-04:00,NVDA,0.04178521782159805,0.04178521782159805,193536000,yfinance
1999-08-18 00:00:00-04:00,NVDA,0.04274061322212219,0.04274061322212219,279888000,yfinance
1999-08-19 00:00:00-04:00,NVDA,0.05181319639086723,0.05181319639086723,1966992000,yfinance
1999-08-20 00:00:00-04:00,NVDA,0.051336415112018585,0.051336415112018585,353088000,yfinance
1999-08-23 00:00:00-04:00,NVDA,0.04823184758424759,0.04823184758424759,507984000,yfinance
1999-08-24 00:00:00-04:00,NVDA,0.047993455082178116,0.047993455082178116,398064000,yfinance
1999-08-25 00:00:00-04:00,NVDA,0.04775415360927582,0.04775415360927582,350352000,yfinance
1999-08-26 00:00:00-04:00,NVDA,0.04703807085752487,0.04703807085752487,275376000,yfinance
1999-08-27 00:00:00-04:00,NVDA,0.0496649406850338,0.0496649406850338,552384000,yfinance
1999-08-30 00:00:00-04:00,NVDA,0.049485236406326294,0.049485236406326294,158640000,yfinance
1999-08-31 00:00:00-04:00,NVDA,0.05372397601604462,0.05372397601604462,786864000,yfinance
1999-09-01 00:00:00-04:00,NVDA,0.051216308027505875,0.051216308027505875,565344000,yfinance
1999-09-02 00:00:00-04:00,NVDA,0.050619423389434814,0.050619423389434814,341088000,yfinance
1999-09-03 00:00:00-04:00,NVDA,0.0509779267013073,0.0509779267013073,258864000,yfinance
1999-09-07 00:00:00-04:00,NVDA,0.050739530473947525,0.050739530473947525,124416000,yfinance
1999-09-08 00:00:00-04:00,NVDA,0.050619423389434814,0.050619423389434814,170064000,yfinance
1999-09-09 00:00:00-04:00,NVDA,0.049903325736522675,0.049903325736522675,209472000,yfinance
1999-09-10 00:00:00-04:00,NVDA,0.050619423389434814,0.050619423389434814,167424000,yfinance
1999-09-13 00:00:00-04:00,NVDA,0.048947934061288834,0.048947934061288834,174432000,yfinance
1999-09-14 00:00:00-04:00,NVDA,0.04751575365662575,0.04751575365662575,250368000,yfinance
1999-09-15 00:00:00-04:00,NVDA,0.04787426069378853,0.04787426069378853,212736000,yfinance
1999-09-16 00:00:00-04:00,NVDA,0.046679552644491196,0.046679552644491196,158112000,yfinance
1999-09-17 00:00:00-04:00,NVDA,0.04656035453081131,0.04656035453081131,171648000,yfinance
1999-09-20 00:00:00-04:00,NVDA,0.04488888010382652,0.04488888010382652,229104000,yfinance
1999-09-21 00:00:00-04:00,NVDA,0.040591441094875336,0.040591441094875336,737328000,yfinance
1999-09-22 00:00:00-04:00,NVDA,0.041546814143657684,0.041546814143657684,375984000,yfinance
1999-09-23 00:00:00-04:00,NVDA,0.038083743304014206,0.038083743304014206,379584000,yfinance
1999-09-24 00:00:00-04:00,NVDA,0.03462159261107445,0.03462159261107445,684912000,yfinance
1999-09-27 00:00:00-04:00,NVDA,0.036770764738321304,0.036770764738321304,432000000,yfinance
1999-09-28 00:00:00-04:00,NVDA,0.04011373594403267,0.04011373594403267,413184000,yfinance
1999-09-29 00:00:00-04:00,NVDA,0.03688997030258179,0.03688997030258179,594048000,yfinance
1999-09-30 00:00:00-04:00,NVDA,0.036770764738321304,0.036770764738321304,342528000,yfinance
1999-10-01 00:00:00-04:00,NVDA,0.036532387137413025,0.036532387137413025,347760000,yfinance
1999-10-04 00:00:00-04:00,NVDA,0.037248462438583374,0.037248462438583374,177600000,yfinance
1999-10-05 00:00:00-04:00,NVDA,0.04082983359694481,0.04082983359694481,478080000,yfinance
1999-10-06 00:00:00-04:00,NVDA,0.04572509229183197,0.04572509229183197,1508736000,yfinance
1999-10-07 00:00:00-04:00,NVDA,0.04274061322212219,0.04274061322212219,487296000,yfinance
1999-10-08 00:00:00-04:00,NVDA,0.04488888010382652,0.04488888010382652,398928000,yfinance
1999-10-11 00:00:00-04:00,NVDA,0.04369509965181351,0.04369509965181351,544464000,yfinance
1999-10-12 00:00:00-04:00,NVDA,0.04309820383787155,0.04309820383787155,322992000,yfinance
1999-10-13 00:00:00-04:00,NVDA,0.04190441220998764,0.04190441220998764,280368000,yfinance
1999-10-14 00:00:00-04:00,NVDA,0.04106910899281502,0.04106910899281502,192336000,yfinance
1999-10-15 00:00:00-04:00,NVDA,0.04082983359694481,0.04082983359694481,210720000,yfinance
1999-10-18 00:00:00-04:00,NVDA,0.03868157044053078,0.03868157044053078,215184000,yfinance
1999-10-19 00:00:00-04:00,NVDA,0.03712927922606468,0.03712927922606468,308928000,yfinance
1999-10-20 00:00:00-04:00,NVDA,0.038442257791757584,0.038442257791757584,348720000,yfinance
1999-10-21 00:00:00-04:00,NVDA,0.040232934057712555,0.040232934057712555,382128000,yfinance
1999-10-22 00:00:00-04:00,NVDA,0.0411883220076561,0.0411883220076561,286752000,yfinance
1999-10-25 00:00:00-04:00,NVDA,0.039158325642347336,0.039158325642347336,213840000,yfinance
1999-10-26 00:00:00-04:00,NVDA,0.042979009449481964,0.042979009449481964,481248000,yfinance
1999-10-27 00:00:00-04:00,NVDA,0.04106910899281502,0.04106910899281502,214128000,yfinance
1999-10-28 00:00:00-04:00,NVDA,0.039158325642347336,0.039158325642347336,222768000,yfinance
1999-10-29 00:00:00-04:00,NVDA,0.04226291924715042,0.04226291924715042,330528000,yfinance
1999-11-01 00:00:00-05:00,NVDA,0.04488888010382652,0.04488888010382652,782544000,yfinance
1999-11-02 00:00:00-05:00,NVDA,0.04775415360927582,0.04775415360927582,837504000,yfinance
1999-11-03 00:00:00-05:00,NVDA,0.05241008847951889,0.05241008847951889,2011680000,yfinance
1999-11-04 00:00:00-05:00,NVDA,0.05575305223464966,0.05575305223464966,1260336000,yfinance
1999-11-05 00:00:00-05:00,NVDA,0.05396237596869469,0.05396237596869469,616368000,yfinance
1999-11-08 00:00:00-05:00,NVDA,0.05551467090845108,0.05551467090845108,470016000,yfinance
1999-11-09 00:00:00-05:00,NVDA,0.05467845872044563,0.05467845872044563,272352000,yfinance
1999-11-10 00:00:00-05:00,NVDA,0.05420168116688728,0.05420168116688728,144048000,yfinance
1999-11-11 00:00:00-05:00,NVDA,0.058021415024995804,0.058021415024995804,562704000,yfinance
1999-11-12 00:00:00-05:00,NVDA,0.061125993728637695,0.061125993728637695,501504000,yfinance
1999-11-15 00:00:00-05:00,NVDA,0.05993221700191498,0.05993221700191498,362208000,yfinance
1999-11-16 00:00:00-05:00,NVDA,0.06566278636455536,0.06566278636455536,723792000,yfinance
1999-11-17 00:00:00-05:00,NVDA,0.06816953420639038,0.06816953420639038,786384000,yfinance
1999-11-18 00:00:00-05:00,NVDA,0.06840790808200836,0.06840790808200836,235968000,yfinance
1999-11-19 00:00:00-05:00,NVDA,0.08189895749092102,0.08189895749092102,2165184000,yfinance
1999-11-22 00:00:00-05:00,NVDA,0.08177975565195084,0.08177975565195084,540192000,yfinance
1999-11-23 00:00:00-05:00,NVDA,0.07593002915382385,0.07593002915382385,553248000,yfinance
1999-11-24 00:00:00-05:00,NVDA,0.07354152947664261,0.07354152947664261,406848000,yfinance
1999-11-26 00:00:00-05:00,NVDA,0.07306477427482605,0.07306477427482605,71760000,yfinance
1999-11-29 00:00:00-05:00,NVDA,0.07043790072202682,0.07043790072202682,298608000,yfinance
1999-11-30 00:00:00-05:00,NVDA,0.06613951921463013,0.06613951921463013,314688000,yfinance
1999-12-01 00:00:00-05:00,NVDA,0.06948249787092209,0.06948249787092209,223536000,yfinance
1999-12-02 00:00:00-05:00,NVDA,0.07461614906787872,0.07461614906787872,309888000,yfinance
1999-12-03 00:00:00-05:00,NVDA,0.07282543182373047,0.07282543182373047,342768000,yfinance
1999-12-06 00:00:00-05:00,NVDA,0.07485546171665192,0.07485546171665192,178608000,yfinance
1999-12-07 00:00:00-05:00,NVDA,0.07234776020050049,0.07234776020050049,186384000,yfinance
1999-12-08 00:00:00-05:00,NVDA,0.07557155191898346,0.07557155191898346,201696000,yfinance
1999-12-09 00:00:00-05:00,NVDA,0.07330318540334702,0.07330318540334702,214944000,yfinance
1999-12-10 00:00:00-05:00,NVDA,0.07246695458889008,0.07246695458889008,98304000,yfinance
1999-12-13 00:00:00-05:00,NVDA,0.07222859561443329,0.07222859561443329,183840000,yfinance
1999-12-14 00:00:00-05:00,NVDA,0.07103478908538818,0.07103478908538818,273888000,yfinance
1999-12-15 00:00:00-05:00,NVDA,0.06876641511917114,0.06876641511917114,205968000,yfinance
1999-12-16 00:00:00-05:00,NVDA,0.06828870624303818,0.06828870624303818,132576000,yfinance
1999-12-17 00:00:00-05:00,NVDA,0.07187005877494812,0.07187005877494812,262080000,yfinance
1999-12-20 00:00:00-05:00,NVDA,0.0778399258852005,0.0778399258852005,402432000,yfinance
1999-12-21 00:00:00-05:00,NVDA,0.08118288218975067,0.08118288218975067,388368000,yfinance
1999-12-22 00:00:00-05:00,NVDA,0.08309273421764374,0.08309273421764374,251184000,yfinance
1999-12-23 00:00:00-05:00,NVDA,0.08858488500118256,0.08858488500118256,280224000,yfinance
1999-12-27 00:00:00-05:00,NVDA,0.08524189889431,0.08524189889431,202416000,yfinance
1999-12-28 00:00:00-05:00,NVDA,0.08500264585018158,0.08500264585018158,179184000,yfinance
1999-12-29 00:00:00-05:00,NVDA,0.08786789327859879,0.08786789327859879,132144000,yfinance
1999-12-30 00:00:00-05:00,NVDA,0.08858488500118256,0.08858488500118256,139776000,yfinance
1999-12-31 00:00:00-05:00,NVDA,0.08965854346752167,0.08965854346752167,127344000,yfinance
2000-01-03 00:00:00-05:00,NVDA,0.08942018449306488,0.08942018449306488,300912000,yfinance
2000-01-04 00:00:00-05:00,NVDA,0.08703260123729706,0.08703260123729706,300480000,yfinance
2000-01-05 00:00:00-05:00,NVDA,0.08416734635829926,0.08416734635829926,188352000,yfinance
2000-01-06 00:00:00-05:00,NVDA,0.07867518812417984,0.07867518812417984,120480000,yfinance
2000-01-07 00:00:00-05:00,NVDA,0.07998909056186676,0.07998909056186676,71184000,yfinance
2000-01-10 00:00:00-05:00,NVDA,0.08261507004499435,0.08261507004499435,239856000,yfinance
2000-01-11 00:00:00-05:00,NVDA,0.0792720839381218,0.0792720839381218,148128000,yfinance
2000-01-12 00:00:00-05:00,NVDA,0.07724300771951675,0.07724300771951675,123552000,yfinance
2000-01-13 00:00:00-05:00,NVDA,0.08046586811542511,0.08046586811542511,132192000,yfinance
2000-01-14 00:00:00-05:00,NVDA,0.08392801135778427,0.08392801135778427,604560000,yfinance
2000-01-18 00:00:00-05:00,NVDA,0.08751028031110764,0.08751028031110764,261648000,yfinance
2000-01-19 00:00:00-05:00,NVDA,0.08667410910129547,0.08667410910129547,164688000,yfinance
2000-01-20 00:00:00-05:00,NVDA,0.0864357203245163,0.0864357203245163,179568000,yfinance
2000-01-21 00:00:00-05:00,NVDA,0.08548031002283096,0.08548031002283096,544272000,yfinance
2000-01-24 00:00:00-05:00,NVDA,0.08166056126356125,0.08166056126356125,256944000,yfinance
2000-01-25 00:00:00-05:00,NVDA,0.08094359934329987,0.08094359934329987,237120000,yfinance
2000-01-26 00:00:00-05:00,NVDA,0.07760059833526611,0.07760059833526611,232464000,yfinance
2000-01-27 00:00:00-05:00,NVDA,0.07354152947664261,0.07354152947664261,458208000,yfinance
2000-01-28 00:00:00-05:00,NVDA,0.07139329612255096,0.07139329612255096,194448000,yfinance
2000-01-31 00:00:00-05:00,NVDA,0.0707964077591896,0.0707964077591896,182400000,yfinance
2000-02-01 00:00:00-05:00,NVDA,0.07246695458889008,0.07246695458889008,92976000,yfinance
2000-02-02 00:00:00-05:00,NVDA,0.07449692487716675,0.07449692487716675,149040000,yfinance
2000-02-03 00:00:00-05:00,NVDA,0.07569073885679245,0.07569073885679245,108240000,yfinance
2000-02-04 00:00:00-05:00,NVDA,0.07748140394687653,0.07748140394687653,123696000,yfinance
2000-02-07 00:00:00-05:00,NVDA,0.07270628213882446,0.07270628213882446,217488000,yfinance
2000-02-08 00:00:00-05:00,NVDA,0.07616841793060303,0.07616841793060303,468816000,yfinance
2000-02-09 00:00:00-05:00,NVDA,0.07807830721139908,0.07807830721139908,589056000,yfinance
2000-02-10 00:00:00-05:00,NVDA,0.09407614171504974,0.09407614171504974,970080000,yfinance
2000-02-11 00:00:00-05:00,NVDA,0.09550922363996506,0.09550922363996506,423792000,yfinance
2000-02-14 00:00:00-05:00,NVDA,0.11079004406929016,0.11079004406929016,650112000,yfinance
2000-02-15 00:00:00-05:00,NVDA,0.10649260878562927,0.10649260878562927,450480000,yfinance
2000-02-16 00:00:00-05:00,NVDA,0.11138693243265152,0.11138693243265152,1019568000,yfinance
2000-02-17 00:00:00-05:00,NVDA,0.11532676964998245,0.11532676964998245,535776000,yfinance
2000-02-18 00:00:00-05:00,NVDA,0.12869863212108612,0.12869863212108612,960864000,yfinance
2000-02-22 00:00:00-05:00,NVDA,0.12511630356311798,0.12511630356311798,542496000,yfinance
2000-02-23 00:00:00-05:00,NVDA,0.1258334070444107,0.1258334070444107,511392000,yfinance
2000-02-24 00:00:00-05:00,NVDA,0.12463955581188202,0.12463955581188202,244320000,yfinance
2000-02-25 00:00:00-05:00,NVDA,0.11687906086444855,0.11687906086444855,278736000,yfinance
2000-02-28 00:00:00-05:00,NVDA,0.11604373157024384,0.11604373157024384,517872000,yfinance
2000-02-29 00:00:00-05:00,NVDA,0.12225107848644257,0.12225107848644257,306048000,yfinance
2000-03-01 00:00:00-05:00,NVDA,0.1186697781085968,0.1186697781085968,383568000,yfinance
2000-03-02 00:00:00-05:00,NVDA,0.11067081242799759,0.11067081242799759,191040000,yfinance
2000-03-03 00:00:00-05:00,NVDA,0.11246151477098465,0.11246151477098465,273696000,yfinance
2000-03-06 00:00:00-05:00,NVDA,0.11174541711807251,0.11174541711807251,432096000,yfinance
2000-03-07 00:00:00-05:00,NVDA,0.15914200246334076,0.15914200246334076,1952208000,yfinance
